111 -03.85636393 -032.42850693 20
115 -03.85636543 -032.42848053
120 Linear Feature 83
111 -03.85618210 -032.42848899 20
115 -03.85618360 -032.42846259
120 Linear Feature 83
111 -03.85619460 -032.42849056 20
115 -03.85619611 -032.42846415
120 Linear Feature 83
111 -03.85620850 -032.42849208 20
115 -03.85621000 -032.42846568
120 Linear Feature 83
111 -03.85622391 -032.42849317 20
115 -03.85622541 -032.42846676
120 Linear Feature 83
111 -03.85623954 -032.42849512 20
115 -03.85624104 -032.42846872
120 Linear Feature 83
111 -03.85625322 -032.42849665 20
115 -03.85625472 -032.42847025
120 Linear Feature 83
111 -03.85626895 -032.42849900 20
115 -03.85627046 -032.42847260
120 Linear Feature 83
111 -03.85628451 -032.42850027 20
115 -03.85628602 -032.42847387
120 Linear Feature 83
111 -03.85630007 -032.42850172 20
115 -03.85630157 -032.42847532
120 Linear Feature 83
111 -03.85631379 -032.42850309 20
115 -03.85631529 -032.42847668
120 Linear Feature 83
111 -03.85632796 -032.42850414 20
115 -03.85632947 -032.42847774
120 Linear Feature 83
111 -03.85634153 -032.42850490 20
115 -03.85634303 -032.42847850
120 Linear Feature 83
111 -03.85635309 -032.42850603 20
115 -03.85635459 -032.42847963
120 Linear Feature 83
111 -03.85638525 -032.42850805 20
115 -03.85638675 -032.42848164
120 Linear Feature 83
111 -03.85637444 -032.42850754 20
115 -03.85637595 -032.42848114
120 Linear Feature 83
111 -03.85636402 -032.42850691 20
115 -03.85636552 -032.42848051
120 Linear Feature 83
111 -03.85618219 -032.42848900 20
115 -03.85618369 -032.42846259
120 Linear Feature 83
111 -03.85619469 -032.42849056 20
115 -03.85619620 -032.42846416
120 Linear Feature 83
111 -03.85620859 -032.42849209 20
115 -03.85621009 -032.42846568
120 Linear Feature 83
111 -03.85622400 -032.42849318 20
115 -03.85622550 -032.42846677
120 Linear Feature 83
111 -03.85623963 -032.42849513 20
115 -03.85624113 -032.42846873
120 Linear Feature 83
111 -03.85625331 -032.42849666 20
115 -03.85625481 -032.42847025
120 Linear Feature 83
111 -03.85626905 -032.42849901 20
115 -03.85627055 -032.42847261
120 Linear Feature 83
111 -03.85628460 -032.42850028 20
115 -03.85628611 -032.42847388
120 Linear Feature 83
111 -03.85630016 -032.42850173 20
115 -03.85630167 -032.42847533
120 Linear Feature 83
111 -03.85631388 -032.42850309 20
115 -03.85631539 -032.42847669
120 Linear Feature 83
111 -03.85632805 -032.42850415 20
115 -03.85632956 -032.42847775
120 Linear Feature 83
111 -03.85634162 -032.42850491 20
115 -03.85634313 -032.42847850
120 Linear Feature 83
111 -03.85635318 -032.42850604 20
115 -03.85635468 -032.42847964
120 Linear Feature 83
111 -03.85638534 -032.42850806 20
115 -03.85638684 -032.42848165
120 Linear Feature 83
111 -03.85637454 -032.42850755 20
115 -03.85637604 -032.42848115
120 Linear Feature 83
111 -03.85636411 -032.42850692 20
115 -03.85636561 -032.42848052
120 Linear Feature 83
111 -03.85618229 -032.42848902 20
115 -03.85618380 -032.42846262
120 Linear Feature 83
111 -03.85619480 -032.42849059 20
115 -03.85619630 -032.42846418
120 Linear Feature 83
111 -03.85620869 -032.42849211 20
115 -03.85621020 -032.42846571
120 Linear Feature 83
111 -03.85622410 -032.42849320 20
115 -03.85622561 -032.42846679
120 Linear Feature 83
111 -03.85623973 -032.42849516 20
115 -03.85624124 -032.42846875
120 Linear Feature 83
111 -03.85625341 -032.42849668 20
115 -03.85625492 -032.42847028
120 Linear Feature 83
111 -03.85626915 -032.42849904 20
115 -03.85627065 -032.42847263
120 Linear Feature 83
111 -03.85628471 -032.42850031 20
115 -03.85628621 -032.42847390
120 Linear Feature 83
111 -03.85630027 -032.42850176 20
115 -03.85630177 -032.42847535
120 Linear Feature 83
111 -03.85631398 -032.42850312 20
115 -03.85631549 -032.42847671
120 Linear Feature 83
111 -03.85632816 -032.42850418 20
115 -03.85632966 -032.42847777
120 Linear Feature 83
111 -03.85634173 -032.42850493 20
115 -03.85634323 -032.42847853
120 Linear Feature 83
111 -03.85635328 -032.42850606 20
115 -03.85635479 -032.42847966
120 Linear Feature 83
111 -03.85638544 -032.42850808 20
115 -03.85638695 -032.42848167
120 Linear Feature 83
111 -03.85637464 -032.42850757 20
115 -03.85637614 -032.42848117
120 Linear Feature 83
111 -03.85636421 -032.42850695 20
115 -03.85636572 -032.42848054
120 Linear Feature 83
111 -03.85618238 -032.42848902 20
115 -03.85618389 -032.42846262
120 Linear Feature 83
111 -03.85619489 -032.42849059 20
115 -03.85619639 -032.42846418
120 Linear Feature 83
111 -03.85620878 -032.42849211 20
115 -03.85621029 -032.42846571
120 Linear Feature 83
111 -03.85622419 -032.42849320 20
115 -03.85622570 -032.42846679
120 Linear Feature 83
111 -03.85623983 -032.42849516 20
115 -03.85624133 -032.42846875
120 Linear Feature 83
111 -03.85625350 -032.42849668 20
115 -03.85625501 -032.42847028
120 Linear Feature 83
111 -03.85626924 -032.42849904 20
115 -03.85627075 -032.42847263
120 Linear Feature 83
111 -03.85628480 -032.42850031 20
115 -03.85628630 -032.42847390
120 Linear Feature 83
111 -03.85630036 -032.42850176 20
115 -03.85630186 -032.42847535
120 Linear Feature 83
111 -03.85631408 -032.42850312 20
115 -03.85631558 -032.42847671
120 Linear Feature 83
111 -03.85632825 -032.42850418 20
115 -03.85632975 -032.42847777
120 Linear Feature 83
111 -03.85634182 -032.42850493 20
115 -03.85634332 -032.42847853
120 Linear Feature 83
111 -03.85635337 -032.42850606 20
115 -03.85635488 -032.42847966
120 Linear Feature 83
111 -03.85638554 -032.42850808 20
115 -03.85638704 -032.42848167
120 Linear Feature 83
111 -03.85637473 -032.42850757 20
115 -03.85637624 -032.42848117
120 Linear Feature 83
111 -03.85636430 -032.42850695 20
115 -03.85636581 -032.42848054
120 Linear Feature 83
111 -03.85618248 -032.42848902 20
115 -03.85618398 -032.42846262
120 Linear Feature 83
111 -03.85619498 -032.42849059 20
115 -03.85619648 -032.42846418
120 Linear Feature 83
111 -03.85620887 -032.42849211 20
115 -03.85621038 -032.42846571
120 Linear Feature 83
111 -03.85622429 -032.42849320 20
115 -03.85622579 -032.42846679
120 Linear Feature 83
111 -03.85623992 -032.42849516 20
115 -03.85624142 -032.42846875
120 Linear Feature 83
111 -03.85625359 -032.42849668 20
115 -03.85625510 -032.42847027
120 Linear Feature 83
111 -03.85626933 -032.42849904 20
115 -03.85627084 -032.42847263
120 Linear Feature 83
111 -03.85628489 -032.42850031 20
115 -03.85628640 -032.42847390
120 Linear Feature 83
111 -03.85630045 -032.42850176 20
115 -03.85630195 -032.42847535
120 Linear Feature 83
111 -03.85631417 -032.42850312 20
115 -03.85631567 -032.42847671
120 Linear Feature 83
111 -03.85632834 -032.42850418 20
115 -03.85632984 -032.42847777
120 Linear Feature 83
111 -03.85634191 -032.42850493 20
115 -03.85634341 -032.42847852
120 Linear Feature 83
111 -03.85635347 -032.42850607 20
115 -03.85635497 -032.42847966
120 Linear Feature 83
111 -03.85638563 -032.42850808 20
115 -03.85638713 -032.42848167
120 Linear Feature 83
111 -03.85637482 -032.42850758 20
115 -03.85637633 -032.42848117
120 Linear Feature 83
111 -03.85636439 -032.42850695 20
115 -03.85636590 -032.42848054
120 Linear Feature 83
111 -03.85618257 -032.42848897 20
115 -03.85618407 -032.42846257
120 Linear Feature 83
111 -03.85619508 -032.42849054 20
115 -03.85619658 -032.42846413
120 Linear Feature 83
111 -03.85620897 -032.42849206 20
115 -03.85621047 -032.42846566
120 Linear Feature 83
111 -03.85622438 -032.42849315 20
115 -03.85622589 -032.42846674
120 Linear Feature 83
111 -03.85624001 -032.42849511 20
115 -03.85624152 -032.42846870
120 Linear Feature 83
111 -03.85625369 -032.42849663 20
115 -03.85625519 -032.42847022
120 Linear Feature 83
111 -03.85626943 -032.42849899 20
115 -03.85627093 -032.42847258
120 Linear Feature 83
111 -03.85628499 -032.42850026 20
115 -03.85628649 -032.42847385
120 Linear Feature 83
111 -03.85630054 -032.42850171 20
115 -03.85630205 -032.42847530
120 Linear Feature 83
111 -03.85631426 -032.42850307 20
115 -03.85631577 -032.42847666
120 Linear Feature 83
111 -03.85632844 -032.42850413 20
115 -03.85632994 -032.42847772
120 Linear Feature 83
111 -03.85634200 -032.42850488 20
115 -03.85634351 -032.42847847
120 Linear Feature 83
111 -03.85635356 -032.42850602 20
115 -03.85635506 -032.42847961
120 Linear Feature 83
111 -03.85638572 -032.42850803 20
115 -03.85638723 -032.42848162
120 Linear Feature 83
111 -03.85637492 -032.42850753 20
115 -03.85637642 -032.42848112
120 Linear Feature 83
111 -03.85636449 -032.42850690 20
115 -03.85636600 -032.42848049
120 Linear Feature 83
111 -03.85618268 -032.42848900 20
115 -03.85618419 -032.42846259
120 Linear Feature 83
111 -03.85619519 -032.42849056 20
115 -03.85619669 -032.42846415
120 Linear Feature 83
111 -03.85620908 -032.42849209 20
115 -03.85621058 -032.42846568
120 Linear Feature 83
111 -03.85622449 -032.42849317 20
115 -03.85622600 -032.42846676
120 Linear Feature 83
111 -03.85624012 -032.42849513 20
115 -03.85624163 -032.42846872
120 Linear Feature 83
111 -03.85625380 -032.42849665 20
115 -03.85625530 -032.42847025
120 Linear Feature 83
111 -03.85626954 -032.42849901 20
115 -03.85627104 -032.42847260
120 Linear Feature 83
111 -03.85628510 -032.42850028 20
115 -03.85628660 -032.42847387
120 Linear Feature 83
111 -03.85630066 -032.42850173 20
115 -03.85630216 -032.42847532
120 Linear Feature 83
111 -03.85631438 -032.42850309 20
115 -03.85631588 -032.42847668
120 Linear Feature 83
111 -03.85632855 -032.42850415 20
115 -03.85633005 -032.42847774
120 Linear Feature 83
111 -03.85634211 -032.42850490 20
115 -03.85634362 -032.42847850
120 Linear Feature 83
111 -03.85635367 -032.42850604 20
115 -03.85635518 -032.42847963
120 Linear Feature 83
111 -03.85638583 -032.42850805 20
115 -03.85638734 -032.42848164
120 Linear Feature 83
111 -03.85637503 -032.42850755 20
115 -03.85637653 -032.42848114
120 Linear Feature 83
111 -03.85636460 -032.42850692 20
115 -03.85636611 -032.42848051
120 Linear Feature 83
111 -03.85618277 -032.42848898 20
115 -03.85618427 -032.42846257
120 Linear Feature 83
111 -03.85619528 -032.42849055 20
115 -03.85619678 -032.42846414
120 Linear Feature 83
111 -03.85620917 -032.42849207 20
115 -03.85621067 -032.42846566
120 Linear Feature 83
111 -03.85622458 -032.42849316 20
115 -03.85622609 -032.42846675
120 Linear Feature 83
111 -03.85624021 -032.42849512 20
115 -03.85624172 -032.42846871
120 Linear Feature 83
111 -03.85625389 -032.42849664 20
115 -03.85625539 -032.42847023
120 Linear Feature 83
111 -03.85626963 -032.42849900 20
115 -03.85627113 -032.42847259
120 Linear Feature 83
111 -03.85628519 -032.42850027 20
115 -03.85628669 -032.42847386
120 Linear Feature 83
111 -03.85630075 -032.42850172 20
115 -03.85630225 -032.42847531
120 Linear Feature 83
111 -03.85631446 -032.42850308 20
115 -03.85631597 -032.42847667
120 Linear Feature 83
111 -03.85632864 -032.42850413 20
115 -03.85633014 -032.42847772
120 Linear Feature 83
111 -03.85634220 -032.42850489 20
115 -03.85634371 -032.42847848
120 Linear Feature 83
111 -03.85635376 -032.42850602 20
115 -03.85635526 -032.42847961
120 Linear Feature 83
111 -03.85638592 -032.42850804 20
115 -03.85638743 -032.42848163
120 Linear Feature 83
111 -03.85637512 -032.42850753 20
115 -03.85637662 -032.42848112
120 Linear Feature 83
111 -03.85636469 -032.42850690 20
115 -03.85636620 -032.42848049
120 Linear Feature 83
111 -03.85618286 -032.42848899 20
115 -03.85618437 -032.42846258
120 Linear Feature 83
111 -03.85619537 -032.42849056 20
115 -03.85619687 -032.42846415
120 Linear Feature 83
111 -03.85620926 -032.42849208 20
115 -03.85621077 -032.42846567
120 Linear Feature 83
111 -03.85622468 -032.42849317 20
115 -03.85622618 -032.42846676
120 Linear Feature 83
111 -03.85624031 -032.42849512 20
115 -03.85624181 -032.42846871
120 Linear Feature 83
111 -03.85625398 -032.42849665 20
115 -03.85625549 -032.42847024
120 Linear Feature 83
111 -03.85626972 -032.42849901 20
115 -03.85627123 -032.42847259
120 Linear Feature 83
111 -03.85628528 -032.42850027 20
115 -03.85628678 -032.42847386
120 Linear Feature 83
111 -03.85630084 -032.42850172 20
115 -03.85630234 -032.42847531
120 Linear Feature 83
111 -03.85631456 -032.42850309 20
115 -03.85631606 -032.42847667
120 Linear Feature 83
111 -03.85632873 -032.42850414 20
115 -03.85633023 -032.42847773
120 Linear Feature 83
111 -03.85634230 -032.42850490 20
115 -03.85634380 -032.42847849
120 Linear Feature 83
111 -03.85635385 -032.42850603 20
115 -03.85635536 -032.42847962
120 Linear Feature 83
111 -03.85638602 -032.42850805 20
115 -03.85638752 -032.42848163
120 Linear Feature 83
111 -03.85637521 -032.42850754 20
115 -03.85637672 -032.42848113
120 Linear Feature 83
111 -03.85636478 -032.42850691 20
115 -03.85636629 -032.42848050
120 Linear Feature 83
111 -03.85618297 -032.42848901 20
115 -03.85618447 -032.42846260
120 Linear Feature 83
111 -03.85619547 -032.42849058 20
115 -03.85619698 -032.42846417
120 Linear Feature 83
111 -03.85620936 -032.42849210 20
115 -03.85621087 -032.42846569
120 Linear Feature 83
111 -03.85622478 -032.42849319 20
115 -03.85622628 -032.42846678
120 Linear Feature 83
111 -03.85624041 -032.42849515 20
115 -03.85624191 -032.42846874
120 Linear Feature 83
111 -03.85625409 -032.42849667 20
115 -03.85625559 -032.42847026
120 Linear Feature 83
111 -03.85626982 -032.42849903 20
115 -03.85627133 -032.42847262
120 Linear Feature 83
111 -03.85628538 -032.42850030 20
115 -03.85628689 -032.42847389
120 Linear Feature 83
111 -03.85630094 -032.42850175 20
115 -03.85630244 -032.42847534
120 Linear Feature 83
111 -03.85631466 -032.42850311 20
115 -03.85631616 -032.42847670
120 Linear Feature 83
111 -03.85632883 -032.42850417 20
115 -03.85633034 -032.42847775
120 Linear Feature 83
111 -03.85634240 -032.42850492 20
115 -03.85634390 -032.42847851
120 Linear Feature 83
111 -03.85635396 -032.42850606 20
115 -03.85635546 -032.42847964
120 Linear Feature 83
111 -03.85638612 -032.42850807 20
115 -03.85638762 -032.42848166
120 Linear Feature 83
111 -03.85637531 -032.42850757 20
115 -03.85637682 -032.42848115
120 Linear Feature 83
111 -03.85636489 -032.42850694 20
115 -03.85636639 -032.42848052
120 Linear Feature 83
111 -03.85618306 -032.42848901 20
115 -03.85618456 -032.42846260
120 Linear Feature 83
111 -03.85619556 -032.42849058 20
115 -03.85619707 -032.42846417
120 Linear Feature 83
111 -03.85620946 -032.42849210 20
115 -03.85621096 -032.42846569
120 Linear Feature 83
111 -03.85622487 -032.42849319 20
115 -03.85622637 -032.42846678
120 Linear Feature 83
111 -03.85624050 -032.42849515 20
115 -03.85624200 -032.42846874
120 Linear Feature 83
111 -03.85625418 -032.42849667 20
115 -03.85625568 -032.42847026
120 Linear Feature 83
111 -03.85626991 -032.42849903 20
115 -03.85627142 -032.42847262
120 Linear Feature 83
111 -03.85628547 -032.42850030 20
115 -03.85628698 -032.42847389
120 Linear Feature 83
111 -03.85630103 -032.42850175 20
115 -03.85630254 -032.42847534
120 Linear Feature 83
111 -03.85631475 -032.42850311 20
115 -03.85631625 -032.42847670
120 Linear Feature 83
111 -03.85632892 -032.42850417 20
115 -03.85633043 -032.42847775
120 Linear Feature 83
111 -03.85634249 -032.42850492 20
115 -03.85634399 -032.42847851
120 Linear Feature 83
111 -03.85635405 -032.42850606 20
115 -03.85635555 -032.42847964
120 Linear Feature 83
111 -03.85638621 -032.42850807 20
115 -03.85638771 -032.42848166
120 Linear Feature 83
111 -03.85637541 -032.42850757 20
115 -03.85637691 -032.42848115
120 Linear Feature 83
111 -03.85636498 -032.42850694 20
115 -03.85636648 -032.42848052
120 Linear Feature 83
111 -03.85618315 -032.42848901 20
115 -03.85618465 -032.42846260
120 Linear Feature 83
111 -03.85619565 -032.42849058 20
115 -03.85619716 -032.42846417
120 Linear Feature 83
111 -03.85620955 -032.42849210 20
115 -03.85621105 -032.42846569
120 Linear Feature 83
111 -03.85622496 -032.42849319 20
115 -03.85622646 -032.42846678
120 Linear Feature 83
111 -03.85624059 -032.42849515 20
115 -03.85624209 -032.42846874
120 Linear Feature 83
111 -03.85625427 -032.42849667 20
115 -03.85625577 -032.42847026
120 Linear Feature 83
111 -03.85627001 -032.42849903 20
115 -03.85627151 -032.42847262
120 Linear Feature 83
111 -03.85628556 -032.42850030 20
115 -03.85628707 -032.42847389
120 Linear Feature 83
111 -03.85630112 -032.42850175 20
115 -03.85630263 -032.42847534
120 Linear Feature 83
111 -03.85631484 -032.42850311 20
115 -03.85631635 -032.42847670
120 Linear Feature 83
111 -03.85632901 -032.42850417 20
115 -03.85633052 -032.42847775
120 Linear Feature 83
111 -03.85634258 -032.42850492 20
115 -03.85634408 -032.42847851
120 Linear Feature 83
111 -03.85635414 -032.42850606 20
115 -03.85635564 -032.42847964
120 Linear Feature 83
111 -03.85638630 -032.42850807 20
115 -03.85638780 -032.42848166
120 Linear Feature 83
111 -03.85637550 -032.42850757 20
115 -03.85637700 -032.42848115
120 Linear Feature 83
111 -03.85636507 -032.42850694 20
115 -03.85636657 -032.42848052
120 Linear Feature 95
111 -03.85536106 -032.42750830 20
115 -03.85630776 -032.42691977
120 Linear Feature 95
111 -03.85527742 -032.42747841 20
115 -03.85627705 -032.42687092
120 Linear Feature 95
111 -03.85532035 -032.42749430 22
115 -03.85629251 -032.42689491
120 Linear Feature 92
111 -03.85658919 -032.42787431 22
115 -03.85670276 -032.42787977
120 Linear Feature 82
111 -03.85617313 -032.42913180 22
115 -03.85628046 -032.42762108
120 Linear Feature 82
111 -03.85614824 -032.42912815 20
115 -03.85625557 -032.42761743
120 Linear Feature 82
111 -03.85619778 -032.42913400 20
115 -03.85630511 -032.42762328
120 Linear Feature 64
111 -03.85608228 -032.42913791 3
115 -03.85598670 -032.42912943
120 Linear Feature 63
111 -03.85598497 -032.42915290 3
115 -03.85598834 -032.42910715
120 Linear Feature 63
111 -03.85608054 -032.42916164 3
115 -03.85608391 -032.42911589
120 Linear Feature 64
111 -03.85613349 -032.42815105 3
115 -03.85594901 -032.42813502
120 Linear Feature 63
111 -03.85594728 -032.42815848 3
115 -03.85595065 -032.42811273
120 Linear Feature 63
111 -03.85613177 -032.42817436 3
115 -03.85613513 -032.42812861
120 Linear Feature 64
111 -03.85609876 -032.42857576 3
115 -03.85591427 -032.42855972
120 Linear Feature 63
111 -03.85591255 -032.42858319 3
115 -03.85591591 -032.42853744
120 Linear Feature 63
111 -03.85609703 -032.42859907 3
115 -03.85610040 -032.42855332
120 Linear Feature 64
111 -03.85611613 -032.42836485 3
115 -03.85593165 -032.42834882
120 Linear Feature 63
111 -03.85592992 -032.42837229 3
115 -03.85593329 -032.42832653
120 Linear Feature 63
111 -03.85611441 -032.42838817 3
115 -03.85611777 -032.42834242
120 Linear Feature 62
111 -03.85610754 -032.42919414 21
111 -03.85611982 -032.42904633 21
111 -03.85603827 -032.42903513 21
111 -03.85607625 -032.42885261 21
111 -03.85614664 -032.42881677 21
111 -03.85610195 -032.42871599 21
111 -03.85601927 -032.42875855 21
111 -03.85603402 -032.42863000 21
111 -03.85613234 -032.42863783 21
111 -03.85614223 -032.42852373 21
111 -03.85604651 -032.42851483 21
111 -03.85605321 -032.42841002 21
111 -03.85615906 -032.42841702 21
111 -03.85616442 -032.42831087 21
111 -03.85606253 -032.42830146 21
111 -03.85607151 -032.42819658 21
111 -03.85617769 -032.42820571 21
111 -03.85618343 -032.42810306 21
111 -03.85608233 -032.42809356 21
112 -03.85608910 -032.42798324 -03.85609232 -032.42798485 21
111 -03.85617920 -032.42802745 21
111 -03.85623603 -032.42790815 21
111 -03.85615102 -032.42785815 21
111 -03.85613945 -032.42770926 21
111 -03.85622439 -032.42771700 21
115 -03.85623019 -032.42758735
120 Linear Feature 61
111 -03.85574546 -032.42916546 21
115 -03.85585959 -032.42757248
120 Linear Feature 60
112 -03.85667514 -032.43013439 -03.85667371 -032.43010303 20
112 -03.85672920 -032.43007502 -03.85676048 -032.43007358 20
112 -03.85678844 -032.43012920 -03.85678987 -032.43016055 20
114 -03.85673438 -032.43018857 -03.85670309 -032.43019001 20
120 Linear Feature 60
112 -03.85667113 -032.43013524 -03.85666923 -032.43010166 20
112 -03.85672835 -032.43007100 -03.85676185 -032.43006909 20
112 -03.85679245 -032.43012835 -03.85679435 -032.43016192 20
114 -03.85673523 -032.43019259 -03.85670173 -032.43019450 20
120 Linear Feature 60
112 -03.85666656 -032.43013342 -03.85666566 -032.43009731 20
112 -03.85673017 -032.43006642 -03.85676619 -032.43006552 20
112 -03.85679702 -032.43013017 -03.85679791 -032.43016627 20
114 -03.85673341 -032.43019717 -03.85669739 -032.43019807 20
120 Linear Feature 60
112 -03.85323609 -032.42828995 -03.85323466 -032.42825859 20
112 -03.85329014 -032.42823057 -03.85332143 -032.42822914 20
112 -03.85334938 -032.42828475 -03.85335081 -032.42831611 20
114 -03.85329533 -032.42834413 -03.85326404 -032.42834556 20
120 Linear Feature 60
112 -03.85323208 -032.42829080 -03.85323018 -032.42825722 20
112 -03.85328929 -032.42822655 -03.85332280 -032.42822465 20
112 -03.85335340 -032.42828390 -03.85335530 -032.42831748 20
114 -03.85329618 -032.42834815 -03.85326267 -032.42835005 20
120 Linear Feature 60
112 -03.85322751 -032.42828898 -03.85322661 -032.42825287 20
112 -03.85329111 -032.42822197 -03.85332714 -032.42822107 20
112 -03.85335796 -032.42828572 -03.85335886 -032.42832183 20
114 -03.85329436 -032.42835273 -03.85325833 -032.42835363 20
120 Linear Feature 60
112 -03.85535130 -032.42681599 -03.85534987 -032.42678463 20
112 -03.85540536 -032.42675662 -03.85543664 -032.42675518 20
112 -03.85546460 -032.42681080 -03.85546603 -032.42684215 20
114 -03.85541054 -032.42687017 -03.85537925 -032.42687160 20
120 Linear Feature 60
112 -03.85534729 -032.42681684 -03.85534539 -032.42678326 20
112 -03.85540451 -032.42675259 -03.85543801 -032.42675069 20
112 -03.85546861 -032.42680994 -03.85547051 -032.42684352 20
114 -03.85541139 -032.42687419 -03.85537789 -032.42687609 20
120 Linear Feature 60
112 -03.85534272 -032.42681502 -03.85534182 -032.42677891 20
112 -03.85540633 -032.42674802 -03.85544235 -032.42674712 20
112 -03.85547318 -032.42681177 -03.85547408 -032.42684787 20
114 -03.85540957 -032.42687877 -03.85537355 -032.42687967 20
120 Linear Feature 96
111 -03.85538426 -032.42746900 51
115 -03.85539496 -032.42743113
120 Linear Feature 96
111 -03.85538451 -032.42746909 51
115 -03.85539521 -032.42743122
120 Linear Feature 96
111 -03.85538473 -032.42746918 51
115 -03.85539543 -032.42743131
120 Linear Feature 96
111 -03.85538494 -032.42746925 51
115 -03.85539564 -032.42743138
120 Linear Feature 96
111 -03.85538518 -032.42746932 51
115 -03.85539587 -032.42743145
120 Linear Feature 96
111 -03.85538542 -032.42746939 51
115 -03.85539612 -032.42743152
120 Linear Feature 96
111 -03.85538564 -032.42746946 51
115 -03.85539633 -032.42743159
120 Linear Feature 96
111 -03.85537162 -032.42744428 51
115 -03.85540942 -032.42745493
120 Linear Feature 96
111 -03.85537153 -032.42744453 51
115 -03.85540933 -032.42745518
120 Linear Feature 96
111 -03.85537145 -032.42744475 51
115 -03.85540925 -032.42745540
120 Linear Feature 96
111 -03.85537138 -032.42744496 51
115 -03.85540918 -032.42745561
120 Linear Feature 96
111 -03.85537130 -032.42744520 51
115 -03.85540910 -032.42745585
120 Linear Feature 96
111 -03.85537123 -032.42744544 51
115 -03.85540904 -032.42745609
120 Linear Feature 96
111 -03.85537117 -032.42744566 51
115 -03.85540897 -032.42745631
120 Linear Feature 80
111 -03.85509119 -032.41492877 20
112 -03.85493634 -032.41485117 -03.85484537 -032.41485117 20
112 -03.85474278 -032.41500249 -03.85473697 -032.41510725 20
112 -03.85485891 -032.41520425 -03.85488214 -032.41521783 20
112 -03.85500989 -032.41537109 -03.85504667 -032.41545063 20
115 -03.85507464 -032.41554680
120 Linear Feature 72
111 -03.85614380 -032.42755622 22
112 -03.85607398 -032.42763091 -03.85599898 -032.42762443 22
111 -03.85570771 -032.42759907 22
112 -03.85564403 -032.42761923 -03.85564291 -032.42765058 22
115 -03.85564068 -032.42767522
120 Linear Feature 71
111 -03.85564105 -032.42787495 20
116 -03.85573287 -032.42771149 -03.85582972 -032.42772062
120 Linear Feature 70
111 -03.85556866 -032.42889750 20
116 -03.85578249 -032.42896185 -03.85597913 -032.42885883
120 Linear Feature 69
111 -03.85569522 -032.42910534 20
116 -03.85541471 -032.42916064 -03.85527193 -032.42922110
120 Linear Feature 68
111 -03.85597531 -032.42912866 20
111 -03.85569522 -032.42910534 20
116 -03.85556866 -032.42889750 -03.85557983 -032.42869483
120 Linear Feature 67
111 -03.85586206 -032.42777034 20
112 -03.85573287 -032.42771149 -03.85567031 -032.42770365 20
116 -03.85553448 -032.42768455 -03.85548979 -032.42766887
120 Linear Feature 66
111 -03.85593785 -032.42813431 20
115 -03.85563462 -032.42810885
120 Linear Feature 66
111 -03.85591739 -032.42834706 20
115 -03.85561868 -032.42832290
120 Linear Feature 66
111 -03.85590063 -032.42855795 20
115 -03.85560378 -032.42853286
120 Linear Feature 65
111 -03.85578249 -032.42896185 20
115 -03.85541471 -032.42916064
120 Linear Feature 59
111 -03.85403428 -032.42962607 20
116 -03.85445052 -032.42981565 -03.85476223 -032.42969248
120 Linear Feature 58
111 -03.85421591 -032.42742480 20
116 -03.85447837 -032.42730281 -03.85464059 -032.42733103
120 Linear Feature 57
111 -03.85390568 -032.43119833 20
112 -03.85407445 -032.43127250 -03.85418170 -032.43126847 20
112 -03.85428226 -032.43111260 -03.85428360 -032.43100645 20
112 -03.85415087 -032.43089895 -03.85407043 -032.43083982 20
112 -03.85396401 -032.43042761 -03.85398815 -032.43015994 20
112 -03.85419593 -032.42998027 -03.85427315 -032.42993189 20
111 -03.85445052 -032.42981565 20
111 -03.85541471 -032.42916064 20
112 -03.85556866 -032.42889750 -03.85558025 -032.42871175 20
111 -03.85564105 -032.42787495 20
112 -03.85553448 -032.42768455 -03.85542328 -032.42764043 20
111 -03.85447837 -032.42730281 20
116 -03.85424197 -032.42710301 -03.85416904 -032.42693440
120 Linear Feature 56
111 -03.85494629 -032.41476011 1 102
112 -03.85466108 -032.41496367 -03.85464097 -032.41516523 1 102
112 -03.85485290 -032.41528617 -03.85488626 -032.41531184 1 102
115 -03.85489868 -032.41540360
120 Linear Feature 55
111 -03.85407778 -032.43136357 1 102
112 -03.85435975 -032.43112167 -03.85437213 -032.43089109 1 102
111 -03.85418993 -032.43080590 1 102
112 -03.85414984 -032.43075114 -03.85414046 -032.43071889 1 102
115 -03.85412973 -032.43067320
120 Linear Feature 54
111 -03.85484935 -032.42753110 4
115 -03.85491483 -032.42735747
120 Linear Feature 53
111 -03.85480375 -032.42967914 4
115 -03.85470318 -032.42953333
120 Linear Feature 52
111 -03.85601584 -032.42758691 1 102
111 -03.85557425 -032.42754597 1 102
112 -03.85555938 -032.42754986 -03.85555994 -032.42755546
111 -03.85555938 -032.42754986
112 -03.85555938 -032.42754986 -03.85554903 -032.42757837 1 102
111 -03.85552370 -032.42757130 1 102
112 -03.85446652 -032.42719925 -03.85441803 -032.42718175 1 102
115 -03.85440233 -032.42714454
120 Linear Feature 51
112 -03.85437934 -032.42744360 -03.85442312 -032.42738285 1 102
111 -03.85451085 -032.42741046 1 102
112 -03.85544914 -032.42774516 -03.85554596 -032.42778156 1 102
111 -03.85553503 -032.42785281 1 102
112 -03.85547231 -032.42879501 -03.85544818 -032.42903957 1 102
111 -03.85527951 -032.42914657 1 102
112 -03.85441639 -032.42972586 -03.85428139 -032.42981684 1 102
